Interné èíslo;Kat. èíslo rodièa;Kat. èíslo;EAN kód;Vidite¾nı;Vırobca;Názov tovaru;Hlavna kategória;Krátky popis;Dlhı popis;Bená cena;Stará cena;Bená cena bez DPH;Stará cena bez DPH;DPH;Poèet kusov;Váha;Dodacia doba;Min. obj. mnostvo;Body navyše;Obrázky;Popisy k obrázkom 1;Popisy k obrázkom 2;Popisy k obrázkom 3;Popisy k obrázkom 4;Popisy k obrázkom 5;Popisy k obrázkom 6;Popisy k obrázkom 7;Popisy k obrázkom 8;Popisy k obrázkom 9;Súvisiace tovary;Súbory na stiahnutie;SEO titulka;SEO popis;SEO k¾úèové slová;Odporúèanı;Akcia;Vıpredaj;Novinka;Char. Typ navigácie;Char. Poèet farieb displeja;Char. Podporované pamäové karty;Char. Rozlíšenie fotoaparátu;Char. Procesor telefónu;Char. Uhloprieèka displeja;Char. Håbka;Char. Vıška;Char. Štandardné príslušenstvo;Char. Obsiahnuté mapy;Char. Šírka;Char. Hlava;Char. Srdce;Char. Základ
25558212;0;25558212;;1.0;;FL AM 01 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;127.551;0.0;103,7;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960599.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558237;25558212;FLAM01(BK)600;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;127.551;0.0;103,7;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558237.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558258;25558212;FLAM01(BK)720;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;133.947;0.0;108,9;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558258.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558260;25558212;FLAM01(BK)1060;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;166.05;0.0;135;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558260.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558062;0;25558062;;1.0;;FL A 21 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;158.178;0.0;128,6;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960411.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558064;25558062;FLA21(BK)600;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;158.178;0.0;128,6;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558064.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558065;25558062;FLA21(BK)720;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;191.019;0.0;155,3;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558065.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558076;25558062;FLA21(BK)1060;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;230.871;0.0;187,7;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558076.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558058;0;25558058;;1.0;;FL A 08 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;132.471;0.0;107,7;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960384.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558059;25558058;FLA08(BK)720;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;132.471;0.0;107,7;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558059.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558060;25558058;FLA08(BK)1060;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;164.574;0.0;133,8;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558060.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557849;0;25557849;;1.0;;FL A 01 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;123.984;0.0;100,8;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960381.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557902;25557849;FLA01(BK)600;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;123.984;0.0;100,8;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557902.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558056;25557849;FLA01(BK)720;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;129.02700000000002;0.0;104,9;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558056.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25558057;25557849;FLA01(BK)1060;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;161.007;0.0;130,9;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25558057.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557836;0;25557836;;1.0;;FL H3 10 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;291.6699;0.0;237,13;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960282.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557837;25557836;FLH310(BK)720;;1.0;;FL H3 10 (BK) 3x 705x95x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;291.6699;0.0;237,13;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557837.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557838;25557836;FLH310(BK)1060;;1.0;;FL H3 10 (BK) 3x 705x95x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;319.53555;0.0;259,785;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557838.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557825;0;25557825;;1.0;;FL H2 10 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;194.21085;0.0;157,895;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960277.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557827;25557825;FLH210(BK)720;;1.0;;FL H2 10 (BK) 2x 705x95x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;194.21085;0.0;157,895;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557827.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557830;25557825;FLH210(BK)1060;;1.0;;FL H2 10 (BK) 2x 705x95x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;213.0237;0.0;173,19;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557830.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557821;0;25557821;;1.0;;FL GH BIG10 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;203.688;0.0;165,6;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960265.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557822;25557821;FLGHBIG10(BK)600;;1.0;;FL GH BIG10 (BK) 500x500x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;203.688;0.0;165,6;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557822.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557823;25557821;FLGHBIG10(BK)720;;1.0;;FL GH BIG10 (BK) 500x500x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;206.65845;0.0;168,015;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557823.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557824;25557821;FLGHBIG10(BK)1060;;1.0;;FL GH BIG10 (BK) 500x500x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;214.01385;0.0;173,995;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557824.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557814;0;25557814;;1.0;;FL GH 10 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;177.9441;0.0;144,67;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960242.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557815;25557814;FLGH10(BK)600;;1.0;;FL GH 10 (BK) 430x430x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;177.9441;0.0;144,67;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557815.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557816;25557814;FLGH10(BK)720;;1.0;;FL GH 10 (BK) 430x430x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;180.91455;0.0;147,085;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557816.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557817;25557814;FLGH10(BK)1060;;1.0;;FL GH 10 (BK) 430x430x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;189.8259;0.0;154,33;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557817.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557798;0;25557798;;1.0;;FL GH BIG 09 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;201.56625;0.0;163,875;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25960230.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557808;25557798;FLGHBIG09(BK)600;;1.0;;FL GH BIG 09 (BK) 500x500x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;201.56625;0.0;163,875;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557808.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557811;25557798;FLGHBIG09(BK)720;;1.0;;FL GH BIG 09 (BK) 500x500x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;202.98075;0.0;165,025;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557811.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25557813;25557798;FLGHBIG09(BK)1060;;1.0;;FL GH BIG 09 (BK) 500x500x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;209.6289;0.0;170,43;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25557813.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25553012;0;25553012;;1.0;;FL GH 09 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;175.1151;0.0;142,37;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25952335.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25553016;25553012;FLGH09(BK)600;;1.0;;FL GH 09 (BK) 430x430x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;175.1151;0.0;142,37;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25553016.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25553023;25553012;FLGH09(BK)720;;1.0;;FL GH 09 (BK) 430x430x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;177.9441;0.0;144,67;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25553023.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25553024;25553012;FLGH09(BK)1060;;1.0;;FL GH 09 (BK) 430x430x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;185.2995;0.0;150,65;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25553024.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25552975;0;25552975;;1.0;;FL C DUET 10 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;229.4319;0.0;186,53;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25952235.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25552985;25552975;FLCDUET10(BK)600;;1.0;;FL C DUET 10 (BK) 740x485x600 (kavaireò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;229.4319;0.0;186,53;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25552985.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25552991;25552975;FLCDUET10(BK)720;;1.0;;FL C DUET 10 (BK) 740x485x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;233.53395;0.0;189,865;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25552991.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25552993;25552975;FLCDUET10(BK)1060;;1.0;;FL C DUET 10 (BK) 740x485x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;249.09345;0.0;202,515;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25552993.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25552671;0;25552671;;1.0;;FL C DUET 09 (BK);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;225.32985;0.0;183,195;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25951606.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25552692;25552671;FLCDUET09(BK)600;;1.0;;FL C DUET 09 (BK) 740x485x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;225.32985;0.0;183,195;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25552692.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25552695;25552671;FLCDUET09(BK)720;;1.0;;FL C DUET 09 (BK) 740x485x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava s plochım základom;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;228.5832;0.0;185,84;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25552695.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava s plochım základom;Podstava s plochım základom;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
