name,category
Kondenzačný odsávač,Konvektomaty a pece/Konvektomaty LEO  Doplnky
Gril bez podstavy STALGAST hladky/ryhovany,Varná technológia/Varná technológia STALGAST/Rada 700/Fritézy a grily
Police k regálovému systému ORE-1194-500,Chladiaci program/Regále do chladiacich boxov
"Podnos obdĺžnikový Hendi 35,5x25,5 cm",Stolový inventár/PODNOSY/Podnosy pogumované - polypropylén
Sito kónické jemné 20 cm,Kuchynské náradie/Sitá
"Lopatka 0,125 l",Kuchynské náradie/Lopatky
Podnos okrúhly Hendi pr.: 41 cm,Stolový inventár/PODNOSY/Podnosy pogumované - polypropylén
Servírovací podnos okrúhly s okrajom - pr.: 32 cm,Stolový inventár/PODNOSY/Podnosy pogumované - polypropylén
Plynový kotol BERTO´s 200 l - objem: 200 l,Varná technológia/BERTO´s 900
Ocieľka Stalgast 30 cm,Kuchynské náradie/Nože/Nože Stalgast
Vedro s výstužou - 15 l,Kuchynský riad/Kuchynský riad/| Vedrá
Plynový vodný gril Berto´s,Varná technológia/Bertos 700/Grily BERTO´s 700
Police k regálovému systému ORE-1591-400,Chladiaci program/Regále do chladiacich boxov
GN nádoba 1/6 - 100 STALGAST® polykarbonát,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN1/6 nádoby PC transparentné
Zjemňovač mäsa - Hlavica na hydinu,Príprava potravín/Rôzne
Grilovacia platňa HENDI ryhovaná,Stolové zariadenia/Elektrické grilovacie platne
"Sada nožov z kovanej ocele, 6 dielov",Kuchynské náradie/Nože/Nože Stalgast
"Tanier plytký, malý ""KIDS"" Stalgast® 160 mm","Stolový inventár/Riad/Porcelán ""Kids"""
Police k regálovému systému ORE-1491-600,Chladiaci program/Regále do chladiacich boxov
Konvektomat NERONE 5 x GN1/1,Konvektomaty a pece/Konvektomaty NERONE
"HACCP-Univerzálny nôž, ćervený, 16cm",Kuchynské náradie/Nože/HACCP nože/SUROVÉ MÄSO
Náhradná nádoba HD20,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Lyzica na servirovanie HENDI,Catering/Príbor na servírovanie
Police k regálovému systému ORE-1788-500,Chladiaci program/Regále do chladiacich boxov
GN nádoba 1/4 - 150 STALGAST® polykarbonát,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN1/4 nádoby PC transparentné
P-grilovacia platna BERTO´s hladká / ryhovaná,Varná technológia/Bertos 700/Grily BERTO´s 700
Kliešte plastové priehľadné 23 cm,Kuchynské náradie/Kliešte
Konvektomat ALPHATECH ICON M 7 x GN1/1,Konvektomaty a pece/Konvektomaty ICON
"Nôž na chleba Victorinox 21 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Nože na chleba
Set dekoračných nožov Hendi - 6 ks,Kuchynské náradie/Nože/Doplnky
Manuálny regulátor otácok,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
"Kuchynský nôž so zúbkovanou čepeľou Victorinox 25 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Kuchynské nože so zúbkovanou čepeľou
"Cukornička HENDI® 0,2 l",Stolový inventár/Stolové doplnky
Umývací stôl pre podstolovú umývačku STALGAST®,Umývací program/Stoly k podstolovým umývačkám
Police k regálovému systému ORE-994-600,Chladiaci program/Regále do chladiacich boxov
Plynová panvica BERTO´s 60 l,Varná technológia/Bertos 700/Smažiace panvice
Nadoba na polievku k chafingu HENDI GN1/1,Catering/Chafing-Dish
"Kriedový zvýrazňovač HENDI® hrubý, biely",Stolový inventár/Informačné tabule/Kriedové zvýraznovače
Kos 1/3,Varná technológia/Varná technológia STALGAST/Rada 700/Variče cestovín a bain marie
GN nádoba 1/2 - 100 STALGAST® polykarbonát,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN1/2 nádoby PC transparentné
Indukcný wok Berner Profi,Stolové zariadenia/Variče na ryžu a indukčné variče
Tabletová SOL 25 kg,Umývací program/Zmäkčovače vody
E-grilovacia platna BERTO´s hladka,Varná technológia/BERTO´s 900
Elektrický kotol BERTO´s 150 l,Varná technológia/BERTO´s 900
Škrabka na zemiaky CLASSIC Victorinox®,Kuchynské náradie/Nože/Nože Victorinox/Victorinox príslušenstvo
"GN nádoba 1/3-100mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/3 nádoby PC biele
Elektrická fritéza BERTO´s1 x 10 L,Varná technológia/Bertos 700/Fritézy
Smaltovaná GN2/3-40 nádoba,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby smaltované | GN2/3 nádoby smaltované
Láva- gril BERTO´s,Varná technológia/Bertos 700/Grily BERTO´s 700
Podložka melamínová okrúhla s rúčkou STALGAST®,Stolový inventár/Melamínové podložky
"Mäsiarsky nôž Victorinox 20 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Mäsiarske nože zahnuté
"Informačná tabuľka HENDI® ""ŤZP""",Stolový inventár/Informačné tabule/Informačné tabule na dvere
Nástenná polica 1100x300mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Nástenné police a skrinky | Nástenné police
Pracovný stôl so zásuvkami GN1/1 a s dvoma policami 1100x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s dvoma policami
"GN nádoba 1/1-150mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/1 nádoby PC biele
Odkvapkávač kónický 36,Kuchynské náradie/Odkvapkávače a cedníky
Plynový sporák a teplovzdusná rúra GN 2/1 BERTO´s,Varná technológia/BERTO´s 900
Police k regálovému systému ORE-894-600,Chladiaci program/Regále do chladiacich boxov
"GN nádoba 1/6-150mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/6 nádoby PC biele
Tanier na pizzu – veľký 33 cm,Zmrzlina a pekáreň/Podnosy a lopatky
Akrylová misa Stalgast®,Bar a káva/Mlynčeky a nádoby na ľad
"Informačná tabuľka HENDI® ""zákaz fajčenia""",Stolový inventár/Informačné tabule/Informačné tabule na dvere
Police k regálovému systému ORE-1788-600,Chladiaci program/Regále do chladiacich boxov
Univerzálny robot B20-400V,"Príprava potravín/Univerzálne roboty a miesiče cesta/Robot ""B"" séria"
Umývací stôl s jedným drezom a bez police 1400x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Umývacie stoly bez police
"GN nádoba 1/2-60mm, čierna polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC čierne | GN1/2 nádoby PC čierne
Termotaška Lunch box pre 6 porcii,Zmrzlina a pekáreň/Termotašky na pizzu
Korenička na soľ a korenie Stalgast®,Stolový inventár/Koreničky
Vákuovacie sáčky Hendi 30 x 40 cm,Príprava potravín/Vákuovacie sáčky
Umývací stôl pre podstolovú umývačku STALGAST®,Umývací program/Stoly k podstolovým umývačkám
Lopatka z polykarbonátu 1 l,Kuchynské náradie/Lopatky
Umývacia vaňa so zváraným drezom 600x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Zvárané drezy
Lopatka na múku 1 l,Kuchynské náradie/Lopatky
Podložka melamínová GN 1/1 STALGAST®,Stolový inventár/Melamínové podložky
Plynová fritéza BERTO´s 10 L,Varná technológia/Bertos 700/Fritézy
Plynový kotol BERTO´s 60 l,Varná technológia/Bertos 700/Varné kotle
"GN nádoba 1/6-100mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/6 nádoby PC biele
"Naberačka Stalgast STANDARD 16,5 cm/1,2 l",Kuchynské náradie/Naberačky/Naberačky STANDARD
Výdajný stôl s chladenou platňou na 2x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
"Kôš na príbory Stalgast®, plast",Stolový inventár/Príbory/Príborníky
Elektrická varná platnička GASTRO 2 kW,Stolové zariadenia/Stolové variče
Sitko 18,Kuchynské náradie/Sitá
Noha k regálovému systému ONO-1800-300,Chladiaci program/Regále do chladiacich boxov
"Nôž na lososa Victorinox 30 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Nôž na lososa
Náhradný nadstavec na miešanie pre B20,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Elektrický varný kotol EKO 200 l,Varná technológia/Varná technológia STALGAST/Rada 700/Varné kotle EKO
Knethaken für B30F4,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Džbánik na smotanu HENDI® 70 ml,Stolový inventár/Džbániky/Džbániky na smotanu
Konvektomat ALPHATECH ICON M 5 x GN1/1,Konvektomaty a pece/Konvektomaty ICON
Náhradný nadstavec na miešanie pre B60,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Náhradný nadstavec na miešanie HD60,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Doska na krájanie STALGAST® 45 x 30 / červená,Kuchynské náradie/Dosky na krájanie/HACCP dosky 45x30 cm
Konvektomat NERONE 10 x GN1/1,Konvektomaty a pece/Konvektomaty NERONE
"GN nádoba 1/6-200mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/6 nádoby PC biele
Stolový kôš HENDI®,Stolový inventár/Stolové doplnky
Podnos okrúhly Hendi 40 cm,Stolový inventár/PODNOSY/Podnosy laminatové
"Sťahovací nôž Victorinox 15 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Sťahovacie nože
Termotaška PREMIUM na 4 pizze 50 cm,Zmrzlina a pekáreň/Termotašky na pizzu
Krájací kotúc Hendi 1 mm,Príprava potravín/Kotúče ku krájačom zeleniny
Vyrobnik ladu STALGAST 26/6 kg vzduch,Bar a káva/Výrobníky ľadu
"GN nádoba 1/2-150mm, polypropylénova",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN1/2 nádoby PP transparentné
"GN nádoba 1/6-150mm, polypropylénova",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN1/6 nádoby PP transparentné
Noha k regálovému systému ONO-2100-500,Chladiaci program/Regále do chladiacich boxov
Celofán do formovača FIMAR 130 mm,Príprava potravín/Rôzne
Hranolkovac Hendi - v kombinacii s H280218,Príprava potravín/Kotúče ku krájačom zeleniny
Kávovar – filtračný,Bar a káva/Príslušenstvo do kaviarní
Kôs na hranolky Lainox GN1/1,Kuchynský riad/Špeciálne rošty a plechy
Systém SOUS-VIDE HENDI GN2/3,Stolové zariadenia/Sous-vide program
Kriedové zvýrazňovače STALGAST® široké,Stolový inventár/Informačné tabule/Kriedové zvýraznovače
Tácka oválna 30x22cm,Stolový inventár/SERVÍROVACIE TÁCKY/Okrúhle a oválne tácky
Police k regálovému systému ORE-1291-400,Chladiaci program/Regále do chladiacich boxov
"Kuter Fimar ""PROFI"" 8 l",Príprava potravín/Kutre
Chladiaca vitrína okrúhla ARC 400 l,Vitríny/Stojace chladené vitríny
Mraziaci box 390 l – 250 W,Chladiaci program/MRAZIACE TRUHLICE S NEREZOVOU PRACOVNOU PLOCHOU
"SALADETA so sklenou nadstavbou 368 l – 0,34 kW",Chladiaci program/CHLADIACE SALADETY EKO
Košík na pečivo hranatý 15x15 cm – šedo-tmavomodrý STALGAST®,Stolový inventár/Košíky na pečivo
"Naberačka Stalgast STANDARD 12 cm/0,40 l",Kuchynské náradie/Naberačky/Naberačky STANDARD
Police k regálovému systému ORE-597-600,Chladiaci program/Regále do chladiacich boxov
Pinzeta dlhá 30 cm,Kuchynské náradie/Pinzety
"Lopatka 0,65 l",Kuchynské náradie/Lopatky
Noha k regálovému systému ONO-2400-500,Chladiaci program/Regále do chladiacich boxov
Alphatech LEO® 10x GN1/1 – TouchScreen T – bojler,"Konvektomaty a pece/Konvektomaty LEO  Výbava ""T"""
Indukcny sporák BERTO´s 2 zony,Varná technológia/Bertos 700/Elektrické sporáky
Servírovacia tácka pyramídová,Stolový inventár/SERVÍROVACIE TÁCKY/Špeciálne tácky
Podnos obdĺžnikový Hendi 28x20 cm,Stolový inventár/PODNOSY/Podnosy laminatové
Stojan na servítky Stalgast®,Stolový inventár/Stolové doplnky
Vertikálny kuter Hällde® – 4 l,Príprava potravín/Kutre
Nástenný odsávač pary - kosený 1100x700x450mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
GN 1/4 pokrievka STALGAST® polykarbonát,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN pokrievky PC transparentné
Nadstavba s nerezovou policou – neutrálne – 3x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Umývací stôl pre podstolovú umývačku STALGAST®,Umývací program/Stoly k podstolovým umývačkám
GN nádoba 1/9 - 100 STALGAST® polykarbonát,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN1/9 nádoby PC transparentné
Špachtľa dlhá Hendi 338 mm,Zmrzlina a pekáreň/Práca s cestom
Cukornička s lyžičkou Stalgast®,Stolový inventár/Koreničky
Tácka obdĺžniková 31x24 cm,Stolový inventár/SERVÍROVACIE TÁCKY/Obdĺžníkové tácky
Neutrálny izolovaný stôl na ľad na 3x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Vákuovacie sáčky Hendi 25 x 35 cm trojvrstvové,Príprava potravín/Vákuovacie sáčky
"Dávkovač STORE N´POUR Stalgast® modrý, 1 l",Bar a káva/Manuálne príslušenstvo do baru
"Fritéza na ryby GN 2/4, 4,5 l",Stolové zariadenia/Elektrické fritézy
Džbánik na smotanu HENDI® 40 ml,Stolový inventár/Džbániky/Džbániky na smotanu
GN1/6 200 polykarbonat,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN1/6 nádoby PC transparentné
"Dávkovač STORE N´POUR Stalgast® zelený, 1 l",Bar a káva/Manuálne príslušenstvo do baru
Mini paella panvica STALGAST® 20 cm,Stolový inventár/Miniatúry na servírovanie
Batéria s dlhou pákou LUX 20 cm,Umývací program/Umývacie batérie a sprchy
Príborník HENDI® GN 1/1 - šedý,Stolový inventár/Príbory/Príborníky
Alphatech LEO® 10x GN1/1 – Elektronické S – nástrek,"Konvektomaty a pece/Konvektomaty LEO Výbava ""S"""
Elektrický kotol BERTO´s 55 l,Varná technológia/Bertos 700/Varné kotle
Ohrevná lampa závesná šedá / 290 mm,Catering/Ohrevné lampy
Servírovací podnos okrúhly - pr.: 38 cm,Stolový inventár/PODNOSY/Podnosy laminatové
"Univerzálna predajná vitrína SALINA 415 l - 0,8 kW",Vitríny/Stojace chladené vitríny
Ohrevný vozík s jednou vaňou – 3 GN,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Umývací stôl pre podstolovú umývačku STALGAST®,Umývací program/Stoly k podstolovým umývačkám
Nádobka na dip 80 ml,Stolový inventár/Miniatúry na servírovanie
"GN nádoba 1/3-200mm, polypropylénova",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN1/3 nádoby PP transparentné
Vidlicka na maso HENDI,Catering/Príbor na servírovanie
Varic na víno Stalgast 10 l,Catering/Variče na víno a perkolátory
Krájač zeleniny Hällde® – BIG – 480 kg/h,Príprava potravín/Krájače
Umývací stôl pre podstolovú umývačku STALGAST®,Umývací program/Stoly k podstolovým umývačkám
Tyč 200 mm pre A692500,Príprava potravín/Mixér
Police k regálovému systému ORE-1491-300,Chladiaci program/Regále do chladiacich boxov
Plynový šporák s el. rúrou GN 1/1 STALGAST,Varná technológia/Varná technológia STALGAST/Rada 700/Plynové sporáky
Hrniec vysoký STALGAST 24x20 / 9 l,Kuchynský riad/Kuchynský riad/| Hrnce a rajnice | Hrnce vysoké
Smaltovaná GN2/3-20 nádoba,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby smaltované | GN2/3 nádoby smaltované
"Nôž na chleba Victorinox 25 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Nože na chleba
Lopatka zalomená Hendi 303 mm,Kuchynské náradie/Špachtle
"GN nádoba 1/3-150mm, čierna polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC čierne | GN1/3 nádoby PC čierne
"Univerzálna predajná vitrína SALINA 120 l – 0,32 kW",Vitríny/Stojace chladené vitríny
P-grilovacia platna BERTO´s ryhovaná,Varná technológia/Bertos 700/Grily BERTO´s 700
Nadstavba s nerezovou policou – LED osvetlenie – 4x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Alphatech LEO® 20x GN2/1 – TouchScreen T – bojler,"Konvektomaty a pece/Konvektomaty LEO  Výbava ""T"""
Štetec silikónový HENDI,Zmrzlina a pekáreň/Práca s cestom
Tácka polypropylénová Hendi zelená,Stolový inventár/PODNOSY/Podnosy EKO
Perkolátor Stalgast 15 l,Catering/Variče na víno a perkolátory
Ohrevný vozík s delenými vaňami – 2 GN,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Nástenná skrinka otvorená 500x400mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Nástenné police a skrinky | Nástenné skrinky otvorené
Dávkovac na omácku 10 l,Kuchynské náradie/Dávkovače na omáčky
Police k regálovému systému ORE-1688-500,Chladiaci program/Regále do chladiacich boxov
"Odvápňovací roztok SAECO 0,5l",Bar a káva/Plnoautomatické kávovary
Samostojace stolové tabule STALGAST® 15 cm,Stolový inventár/Informačné tabule/Stolové tabule
"GN pokrievka 1/2, polypropylénová",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN pokrievky PP transparentné
Recepčný zvonček Stalgast®,Stolový inventár/Rôzne
Mlynček na mäso,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Mraziaci box Master,Chladiaci program/Chladiace a mraziace boxy
Odkvapkávač kónický 40,Kuchynské náradie/Sitá
"Vykosťovací nôž zahnutý Victorinox 15 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Vykosťovacie nože zahnuté
"HACCP-Kuchynský nôž, biely, 22cm",Kuchynské náradie/Nože/HACCP nože/PEČIVO a SYRY
Výstupný stôl k priebežnej umývačke STALGAST®,Umývací program/Vstupné a výstupné stoly STALGAST
"Mäsiarsky nôž Victorinox 18 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Mäsiarske nože rovné
Lis na zemiaky 100 s drevenou rúčkou,Kuchynské náradie/Kuchynské náradie monoblock
Univerzálny robot HD60,Príprava potravín/Univerzálne roboty a miesiče cesta/Univerzálne roboty séria HD
Batéria s dlhou pákou LUX 25 cm,Umývací program/Umývacie batérie a sprchy
Elektrický kotol BERTO´s 100 l,Varná technológia/BERTO´s 900
Nádoba na kakao,Kuchynské náradie/Korenie
Škrabka na zemiaky PROFI Victorinox®,Kuchynské náradie/Nože/Nože Victorinox/Victorinox príslušenstvo
Papier na hranolky,Stolový inventár/Miniatúry na servírovanie
Nôž vykrajovací krátky Victorinox® 6cm,Kuchynské náradie/Nože/Nože Victorinox/Victorinox nože EKO
"E-grilovacia platňa BERTO´S hladká 9,6 kW",Varná technológia/Bertos 700/Grily BERTO´s 700
Plynová výklopná panvica 57l,Varná technológia/Varná technológia STALGAST/Varné kotle a panvice
Bateria so sprchou Gastromarket,Umývací program/Umývacie batérie a sprchy
Plynový sporák s plynovou rúrou BERTO´s,Varná technológia/BERTO´s 900
"GN nádoba 1/1-150mm, čierna polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC čierne | GN1/1 nádoby PC čierne
"GN nádoba 1/3-65mm, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN1/3 nádoby PC biele
Závozný vozík 20x GN2/1,Konvektomaty a pece/Konvektomaty LEO  Doplnky
Deliaca lišta na GN 1/1,Kuchynský riad/Gastronádoby/GN deliace lišty
Drevený pizza podnos - pr. 30 cm,Zmrzlina a pekáreň/Podnosy a lopatky
"Rozrábací nôz Victorinox 18 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Rozrábacie nože
"GN 2/1 pokrievka, polykarbonat",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC transparentné | GN pokrievky PC transparentné
"Mäsiarsky nôž Victorinox 18 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Mäsiarske nože zahnuté
"Podnos obdĺžnikový Hendi 53x32,5 cm",Stolový inventár/PODNOSY/Podnosy pogumované - polypropylén
GN1/1-100 nádoba EKO,Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby EKO | GN1/1 nádoby EKO
"Strúhadlo dlhé 22x3,5 cm (hrubé)",Kuchynské náradie/Strúhadlá
Univerzálny robot HD40,Príprava potravín/Univerzálne roboty a miesiče cesta/Univerzálne roboty séria HD
"Perforovaná lopatka s drevenou rúčkou 36,5",Kuchynské náradie/Špachtle
Koncovky na napĺňanie STALGAST,Zmrzlina a pekáreň/Pekárenské príslušenstvo
Vozík na podnosy a príbor – 4x GN1/4,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Police k regálovému systému ORE-597-300,Chladiaci program/Regále do chladiacich boxov
Tácka oválna 60x41cm,Stolový inventár/SERVÍROVACIE TÁCKY/Okrúhle a oválne tácky
4- P-sporák s P-rúrou BERTO´s rada 700,Varná technológia/Bertos 700/Plynové sporáky
E-grilovacia platna BERTO´s hladka,Varná technológia/Bertos 700/Grily BERTO´s 700
Náhradný nadstavec na slahanie B40,Príprava potravín/Univerzálne roboty a miesiče cesta/Príslušenstvo k robotom
Pizza plech Stalgast 26 cm,"Zmrzlina a pekáreň/Pizza plechy, sitá a príslušenstvo"
Gril plynový bez podstavca – ryhovaná – 800mm,Varná technológia/Varná technológia STALGAST/Rada 700/Fritézy a grily
Pokrievka s preklápacím vekom pre S068120,Meranie a hygiena/Odpadové koše a popolníky
Teplý most dvojpolicový – 1200x300mm,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Stôl pod kávovar – MIDI,Bar a káva/Príslušenstvo do kaviarní
Plynová stolička POWER Stalgast® 14 kW,Varná technológia/Elektrické a plynové stoličky
Chladená výdajná vitrína - obslužné na 4x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Drevený pizza podnos - pr. 60 cm,Zmrzlina a pekáreň/Podnosy a lopatky
Stôl pre kasu – pravý,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
"GN nádoba 1/2-200mm, polypropylénova",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN1/2 nádoby PP transparentné
GN nádoba 1/3 - 200 STALGAST® polykarbonát,Kuchynský riad/Kuchynský riad/Kuchynský riad | GN nádoby | GN nádoby PC transparentné | GN1/3 nádoby PC transparentné
"GN nádoba 1/6-100mm, polypropylénova",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PP transparentné | GN1/6 nádoby PP transparentné
Pasírovač na citrusy Stalgast®,Kuchynské náradie/Pasírovače a krájače
Pracovný stôl so zásuvkami GN1/1 a s dvoma policami 1800x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s dvoma policami
Police k regálovému systému ORE-697-600,Chladiaci program/Regále do chladiacich boxov
"GN pokrievka 1/1, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN pokrievky PC biele
"GN pokrievka 1/6, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN pokrievky PC biele
Príborník HENDI® GN 1/1 - šedý - 6,Stolový inventár/Príbory/Príborníky
Termoizolačná nádoba PREMIUM 600 x 400 (300 mm),Catering/Termoizolačné nádoby
Plynový gril na kurčatá- 4 ražne,Stolové zariadenia/Grily na kurence
Sety kotúčov pre RG200 a RG250 – 7 ks,Príprava potravín/Krájače
Plynový sporák s plynovou rúrou BERTO´s,Varná technológia/BERTO´s 900
Kliešte na šalát Hendi 29 cm / biele,Kuchynské náradie/Kliešte
Chladiaci box Master,Chladiaci program/Chladiace a mraziace boxy
Bridlicová podložka vlnitá - 30 x 15 cm,Stolový inventár/Bridlicové podložky
Nadstavba so sklenenou policou – LED osvetlenie – 2x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Hliníková panvica s teflónonm na indukciu pr.: 24 cm,Kuchynský riad/Panvice/Panvice hliníkové na indukciu
povrchové filtre,Umývací program/Umývačky STALGAST
Odmerka – 15-30ml,Bar a káva/Nalievatka a odmerky
Nádoba na dekoračné prísady STALGAST® – nerez,Bar a káva/Manuálne príslušenstvo do baru
Ohrevná vitrína GASTRO MINI – hranata – dvojpolicova,Vitríny/Stolové ohrevné vitríny
Výdajný stôl s chladenou platňou na 4x GN1/1,Nerezový nábytok/Nerezový nábytok EKO/Výdaj jedla
Formovač hamburgerov FIMAR 130 mm,Príprava potravín/Rôzne
Pizzapec CUPPONE Tiziano 4 x 36,Konvektomaty a pece/Pizzapece Cuppone
Doska na krájanie STALGAST® 60 x 40 / zelená,Kuchynské náradie/Dosky na krájanie/HACCP dosky 60x40 cm
"Rozrábací nôz Victorinox 20 cm, dlhodobo ostrý",Kuchynské náradie/Nože/Nože Victorinox/Rozrábacie nože
Stojan pre 4 ks hotdogov,Kuchynské náradie/Stojany
Tácka obdĺžniková 28x22 cm,Stolový inventár/SERVÍROVACIE TÁCKY/Obdĺžníkové tácky
Elektrický varný kotol EKO 80 l,Varná technológia/Varná technológia STALGAST/Rada 700/Varné kotle EKO
Džbánik na smotanu HENDI® 250 ml,Stolový inventár/Džbániky/Džbániky na smotanu
Pracovný stôl krytovaný 800x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Krytované stoly | Krytovaný stôl s krídlovými dvierkami
Panvica s keramickým povrchom pr.:36 cm,Kuchynský riad/Kuchynský riad/| Panvice a pekáče | Panvice hliníkové s keramikou
Univerzálne kliešte Hendi 28 cm,Kuchynské náradie/Kliešte
"GN pokrievka 2/1, biely polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC biele | GN pokrievky PC biele
"GN nádoba 1/3-100mm, čierna polykarbonát",Kuchynský riad/Kuchynský riad/| GN nádoby | GN nádoby PC čierne | GN1/3 nádoby PC čierne
Umývací stôl s jedným drezom a bez police 1600x700x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Umývacie stoly | Umývacie stoly bez police
E-Bain marie BERTOS 2 x GN1/1,Varná technológia/Bertos 700/Variče cestovín a bain marie
Elektrický sporák s elektrickou rúrou BERTO´s,Varná technológia/BERTO´s 900
Police k regálovému systému ORE-894-500,Chladiaci program/Regále do chladiacich boxov
Elektrická panvica BERTO´s 60 l,Varná technológia/Bertos 700/Smažiace panvice
Pizza plech Stalgast 30 cm,"Zmrzlina a pekáreň/Pizza plechy, sitá a príslušenstvo"
Podložka melamínová GN 1/1 STALGAST®,Stolový inventár/Melamínové podložky
Krájač na vajíčka Stalgast,Kuchynské náradie/Pasírovače a krájače
Pracovný stôl so zásuvkami GN1/1 a s posuvnými dverami 1400x600x850mm,Nerezový nábytok/Nerezový nábytok EKO/Nerezový nábytok | Pracovné stoly so zásuvkami | Zásuvkový stôl s posuvnými dverami
Kliešte univerzálne 24 cm,Kuchynské náradie/Kliešte
Podstavec pod Pizzapec BASIC XL4,Konvektomaty a pece/Pizzapece Basic XL
